ID,case,time
embedding_generation,144__MSOudhSugarMillsLtdVsUnionOfIndiaAmpAnr,1.0141491889953613
embedding_generation,145__CommissionerOfIncomeTaxWestBengalCalcuttaVsCalcuttaHospitalAndNursinghomeBenefitsAssociation,2.114950180053711
embedding_generation,146__DyerMeakinBreweriesLimitedVsStateOfKerala,0.6065628528594971
embedding_generation,147__VithalVasudeoKulkarniAmpOrsVsMarutiRamaNaganeAmpOrs,2.7877917289733887
embedding_generation,148__MSCoalIndiaLimitedVsAlokFuelsPLtdTrDir,2.825410842895508
embedding_generation,149__SgsIndiaLtdVsDolphinInternationalLtd,2.5007431507110596
embedding_generation,150__RegionalManagerUcoBankAndAnotherVsKrishnaKumarBhardwaj,3.3479318618774414
embedding_generation,151__StateOfUttarPradeshAmpAnotherVsMSJankiSaranKailashChandraAmpAnother,2.8579251766204834
embedding_generation,152__GiridharVsTheStateOfMaharashtraStateOfMaharashtra,2.271095037460327
embedding_generation,153__TapariaToolsLtdVsJointCommnrOfIncomeTaxNasik,3.2847108840942383
embedding_generation,154__GovindDattatrayKelkarAmpOrsVsChiefControllerOfImportsAmpExportsAmpOrs,2.4634461402893066
embedding_generation,155__KArjunDasVsCommissionerOfEndowmentsOrissa,3.6864571571350098
embedding_generation,156__JagadBandhuChatterjeeVsSmtNilimaRaniAndOthers,0.6881639957427979
embedding_generation,157__ASGlittreD5ISGaronneAndOthersVsCommissionerOfIncomeTaxKeralaIi,1.8333368301391602
embedding_generation,158__GeneralMotorsIndiaPrivateLimitedVsStateOfMaharashtraAndOrs,1.42073392868042
embedding_generation,159__MunicipalCorporationForGreaterBombayAndAnrVsAdvanceBuildersIndiaPvtLtdAmpOthers,4.1746742725372314
embedding_generation,160__KSitaramAmpAnotherVsCflCapitalFinancialServiceLtdAmpAnother,3.437199831008911
embedding_generation,161__MSLAmpTHousingFinanceLimitedVsMSTrishulDevelopersAndAnr,2.485562324523926
embedding_generation,162__CommissionerOfIncomeTaxVsSarangpurCottonMfgCoLtd,0.4606778621673584
embedding_generation,163__RaiBrijRajKrishnaAndAnotherVsSKShawAndBrothers,1.8395090103149414
embedding_generation,164__MSKlmRoyalDutchAirlinesVsDirectorGeneralOfInvestigationAmpRegistration,2.9672698974609375
embedding_generation,165__EmployeesStateInsuranceCorporationVsHindustanMilkfoodManufacturersLtdAndOrs,0.4022982120513916
embedding_generation,166__SoondaRamAmpAnotherVsRameshwarlalAmpAnother,0.6747872829437256
embedding_generation,167__StateOfUttarPradeshAndOthersVsJagdeoSingh,0.4621560573577881
embedding_generation,168__IlAndFsEngineeringAndConstructionsCompanyLtdVsMSBhargavaramaConstructionsAmpOrs,0.7585351467132568
embedding_generation,169__RajKishoreTewariVsGovindaramBhansali,0.835181713104248
embedding_generation,170__BhupalChandraGhoshVsArifAliAndOthers,1.2830090522766113
embedding_generation,171__TheSplAgrProduceMarketCommitForFruitsAndVegetablesVsNKrishnappa,0.7963869571685791
embedding_generation,172__DeputyExecutiveEngineerVsKuberbhaiKanjibhai,0.9237592220306396
embedding_generation,173__CommissionerOfCentralExciseChandigarhVsBhartiTelecomLtdAndOthers,0.44729113578796387
embedding_generation,174__TdmInfrastructurePrivateLimitedVsUeDevelopmentIndiaPrivateLimited,3.4160408973693848
embedding_generation,175__VannaClaireKauraThroughConstitutedAttorneyMrsIndeeraBawaVsGauriAnilIndulkarAmpOthers,1.5075888633728027
embedding_generation,176__BViswanathiahAndCompanyAndOrsVsStateOfKarnatakaAndOrs,2.8045151233673096
embedding_generation,177__NKrishnaihSettyVsGopalakrishnaAmpOrs,0.9594199657440186
embedding_generation,178__CommissionerOfIncomeTaxWestBengalCalcuttaVsMessrsHantaparaTeaCompanyLimitedCalcutta,0.8813540935516357
embedding_generation,179__TataEngineerAndLocomotiveCompanyLimitedVsStateOfBihar,1.5151169300079346
embedding_generation,180__ShivnandanSharmaVsThePunjabNationalBankLtd,4.35899806022644
embedding_generation,181__KaushalyaDeviAmpOthersVsBachittarSinghAmpOthers,1.8700008392333984
embedding_generation,182__MunicipalBoardSitapurVsPrayagNarainSaigalAmpFirmMoosarambhagwandas,1.2730889320373535
embedding_generation,183__PannalalVsMurarilal,2.6846280097961426
embedding_generation,184__ChaitanyaKumarAdatiyaVsSushilaDixitAmpOthers,1.9969899654388428
embedding_generation,185__AbdulWahabVsDivisionalEngineerMPElectricityBoardAndAnother,0.18241572380065918
embedding_generation,186__YogendraJogendraSinghVsTheStateOfMadhyaPradesh,1.4966731071472168
embedding_generation,187__UnionOfIndiaAndOrsEtcEtcVsSMaadasamyAndAnrEtcEtc,4.236182689666748
embedding_generation,188__WelfareAssociationOfAbsorbedCentralGovernmentEmployeesInPublicEnterprisesVsUnionOfIndia,2.000156879425049
embedding_generation,189__TheGreaterBombayCoOperativeBankLimitedVsNagrajGaneshmalJainAmpOthers,1.5284171104431152
embedding_generation,190__CommissionerOfIncomeTaxVsAshiniLeaseFinanceLtd,0.4882478713989258
embedding_generation,191__CommissionerOfIncomeTaxAndhraPradeshVsMisBhikajiDadabhaiAmpCo,1.5635101795196533
embedding_generation,192__KarumuthuThiagarajanChettiarandAnotherVsEMMuthappaChettiar,3.954835891723633
embedding_generation,193__UoiVsGandibaBehera,3.3434271812438965
embedding_generation,194__NagallaMukhaLingamVsStateOfAP,0.8780653476715088
embedding_generation,195__MohdAminAndOthersVsVakilAhmedAndOthers,2.765805721282959
embedding_generation,196__MahendraEducationSocietyVsSauDharmasheelaWORajendraWankhede,0.4048910140991211
embedding_generation,197__StateOfUttarPradeshAndAnotherVsShriNandKishoreTandon,0.4533088207244873
embedding_generation,198__DrSushilKumarTripathiVsJagadguruRamBhadracharyaHandicappedUniversityAmpAnr,3.5186891555786133
embedding_generation,199__MadanMalikVsStateOfWestBengal,0.6557021141052246
embedding_generation,200__ChairmanVOChidambaranarPortTrustVsCaptPaulNadarBennetSingh,1.427644968032837
embedding_generation,201__CentralIndiaPowerCompanyNagpurVsUnionOfIndiaAmpOthers,5.220829963684082
embedding_generation,202__CLSubramaniamVsCollectorOfCustomsCochin,2.8310022354125977
embedding_generation,203__NagpurImprovementTrustNagpurVsGaneshKulkarniAmpOthers,0.6553142070770264
embedding_generation,204__StateOfMadhyaPradeshThroughPrincipalSecretaryAmpOrsVsSeemaSharma,1.9827549457550049
embedding_generation,205__SurendraNathKhoslaVsDalipSingh,1.9842979907989502
embedding_generation,206__AsgarAliVsDistrictMagistrateBurdwanAmpOthers,1.0387048721313477
embedding_generation,207__PadamNabhSinghAndOthersVsStateOfPunjabAndOthers,0.44048380851745605
embedding_generation,208__KantaDeviVsUnionOfIndia,0.1898360252380371
embedding_generation,209__PurshottamDasVsSmtRajManiDevi,0.8189799785614014
embedding_generation,210__ReshmaSultanaVsTheStateOfKarnatakaAmpOrs,0.9404678344726562
embedding_generation,211__NehaTyagiVsLieutenantColonelDeepakTyagi,0.9950199127197266
embedding_generation,212__MSPepsicoIndiaHoldingPvtLtdVsKrishnaKantPandey,3.490567922592163
embedding_generation,213__ManganeseOreIndiaLtdVsStateOfMPAmpOthers,5.508406162261963
embedding_generation,214__RadheyKrishanSinghAmpOthersVsShivaShankarSinghAmpOthers,0.979478120803833
embedding_generation,215__DrYashwantraoBhaskarraoDeshmukhVsRaghunathKisanSaindane,1.2610969543457031
embedding_generation,216__TheGMEidParryILtdVsThePresidingOfficer,1.2518153190612793
embedding_generation,217__MediqupSystemsPvtLtdVsProximaMedicalSystemGmbh,2.5963220596313477
embedding_generation,218__ChittaranjanMukherjiVsBarhooMahto,1.4769761562347412
embedding_generation,219__MSKanpurFertAmpCementLtdVsStateOfUPAmpAnother,0.42106199264526367
embedding_generation,220__CentralBureauOfInvestigationSpeSiuNewDelhiVsDuncansAgroIndustriesLtdCalcutta,6.490273952484131
embedding_generation,221__MPAgenciesVsStateOfKerala,6.809625864028931
embedding_generation,222__GovtOfAndhraPradeshAndOthersVsMcDowellAndCoLimited,1.2113831043243408
embedding_generation,223__GSRamaswamyAmpOrsVsInspectorGeneralOfPoliceMysore,3.494175910949707
embedding_generation,224__BhupendraRamdhanPawarVsVidarbhaIrrigationDevelopmentCorporationNagpurAndOrsEtc,1.7018439769744873
embedding_generation,225__MSCiplaLtdVsRipuDamanBhanot,1.2722160816192627
embedding_generation,226__MadanMohanGhoshMadanMohanGhoshVsInfarIndiaLimitedAndAnother,0.5280508995056152
embedding_generation,227__UnionOfIndiaAmpOrsVsMSPunaHinda,5.132526874542236
embedding_generation,228__TheStateOfManipurVsTakhelmayumKhelendroMeitei,1.2987620830535889
embedding_generation,229__UnionOfIndiaVsLtColSameerSingh,1.4819247722625732
embedding_generation,230__JawalaRamAmpOthersVsStateOfPunjabAmpOthers,1.2667779922485352
embedding_generation,231__ShankarayyaVsUnitedIndiaInsuranceCoLtd,0.9051170349121094
embedding_generation,232__TropicalInsuranceCompanyLimitedAmpOthersVsUnionOfIndiaAmpAnother,1.4353358745574951
embedding_generation,233__SatyaCharanDuttaVsUrmillaSundariDassiAmpOrs,1.3035168647766113
embedding_generation,234__KalyaniSundaramVsAssistantControllerOfEstatedutyMadrasAmpAnother,1.509990930557251
embedding_generation,235__APSRTCVsGMurali,0.3871123790740967
embedding_generation,236__MessrsGangaMotorServiceVsChotanagpurRegionalTransportAuthorityAndOthers,0.20129704475402832
embedding_generation,237__AssistantTransportCommissionerLucknowAndOrsVsNandSingh,0.44207000732421875
embedding_generation,238__MSSahneySteelAmpPressWorksLtdHyderabadVsCommissionerOfIncomeTaxAndhraPradeshIHyderabad,3.8345978260040283
embedding_generation,239__TBIbrahimVsRegionalTransportAuthorityTanjore,2.718228340148926
embedding_generation,240__MdAlfazAliVsTheStateOfAssam,0.5805079936981201
embedding_generation,241__MessrsCSCompanyAndOthersVsKeralaStateElectricityBoard,0.34899306297302246
embedding_generation,242__SrAnthonyAnthonySwamyVsManagingDirectorKsrtc,1.8282849788665771
embedding_generation,243__StateOfGujaratThroughCBIVsKumudchandraPranjivanShah,0.669884204864502
embedding_generation,244__PiyaraSinghVsStateOfHaryana,0.7649269104003906
embedding_generation,245__OrientalInsuranceCoLtdVsNafeessuAndOthers,1.5022621154785156
embedding_generation,246__HabasitLakokaPvtLtdVsCommissionerOfCustomsImports,0.6611599922180176
embedding_generation,247__TrigunChandThakurVsStateOfBihar,0.4963817596435547
embedding_generation,248__RushibhaiJagdishbhaiPathakVsBhavnagarMunicipalCorporation,2.884446859359741
embedding_generation,249__JayantDhirajlalKachaliaVsDowellsElectroWorks,3.5898358821868896
embedding_generation,250__TheTransportCorpnOfIndiaLtdThroughSantnuPatraManagerLegalVsEmployeesStateInsuranceCorpnAmpOrs,1.2075321674346924
embedding_generation,251__JaiNarainVsMunicipalCorporationOfDelhi,1.2656068801879883
embedding_generation,252__CommissionerOfWealthTaxAndhraPradeshVsRajaVelugotiSarvagnaKumarKrishnaYachendraBahadurDeadByLRsEtc,1.261789321899414
embedding_generation,253__ShaktiPrasadBhattAndOthersVsTheStateOfUttarakhandAndOrs,1.977452039718628
embedding_generation,254__StateOfAndhraPradeshAmpAnrVsPottaSanyasiRaoAmpOrs,0.7738769054412842
embedding_generation,255__StateOfPunjabAmpAnotherVsRajeshSyal,0.7796227931976318
embedding_generation,256__CommissionerOfIncomeTaxDelhiIVsMSContainerCorporationOfIndiaLtd,2.1235198974609375
embedding_generation,257__HotelAshokaVsAssistantCommissionerOfCommercialTaxesAndAnr,2.4581029415130615
embedding_generation,258__CommnrOfCustomsNewDelhiVsMSParasrampuriaSyntheticsLtd,2.5047998428344727
embedding_generation,259__MSNationalHeavyEngineeringCoOperativeLtdVsMSKingBuilders,0.700599193572998
embedding_generation,260__SambhaJiKrishanJiVsStateOfMaharashtra,0.45623087882995605
embedding_generation,261__MultitaskSolutionsVsZillaParishadWashimAmpOrs,1.6116981506347656
